"","cve_mun","Agave","Aguacate","Arroz palay","Avena forrajera en verde","Cacao","Canola","Cebada grano","Chile verde","Frambuesa","Fresa","Frijol","Girasol","Higuerilla","Jatropha","Mango","Manzana","Naranja","Nuez","Palma africana o de aceite","Papaya","Sorgo grano","Soya","Tomate rojo (jitomate)","Toronja (pomelo)","Trigo grano","Uva","Vainilla","Zarzamora"
"1320","20365",,,,,,,,,,,79.6,,,,,33.25,,5,,,,,,,10.75,,,
"1321","20367",,,,,,,,,,,,,,,1.5,,,,,12,,,,,,,,
"1322","20368",26,,,,,,,,,,18,,,,,,,,,,,,13.01,,,,,
"1323","20369",22,,,,,,,,,,31,,,,,,,,,,,,0.2,,,,,
"1324","20370",,,,,,,,,,,124,,,,,,,,,,,,0.54,,33,,,
"1325","20371",,,,,,,,,,,15,,,,,,,,,,,,1.05,,,,,
"1326","20372",,,,,,,,,,,54.2,,,,,,,,,,,,0.25,,,,,
"1327","20373",,,,,,,,,,,4,,,,,,,,,,,,,,,,,
"1328","20374",,22,,,,,,,,,13,,,,,1,,,,,,,,,,,,
"1329","20377",,,,,,,,,,,38.2,,,,1.5,28,5,,,,,,0.3,,,,,
"1330","20378",49,11,,,,,,,,,60.75,,,,,13,,,,,,,4.4,,,,,
"1331","20379",,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,
"1332","20380",51,,,,,,,4.5,,,5.5,,,,,,,,,,,,0.2,,,,,
"1333","20381",,,,,,,,,,,9,,,,,,,,,,,,1.2,,,,,
"1334","20382",,,,,,,,,,,76,,,,,,,,,,,,0.04,,,,,
"1335","20383",,,,,,,,,,,170.5,,,,,,,,,,,,0.21,,126.3,,,
"1336","20384",,,,,,,,,,,14.5,,,,,,,,,,,,1.62,,,,,
"1337","20385",,,,7,,,,6.25,,,5,,,,,,,,,,,,8.52,,,,,
"1338","20386",,2.5,,,,,,9.8,,,717.5,,,,,,,,,,,,1,,,,,
"1339","20387",16.5,,,,,,,,,,54,,,,,,,,,,,,7.85,,,,,
"1340","20388",,25,,,,,,,,,43,,,,,4,,,,,,,1.65,,,,,
"1341","20389",,,,,,,,,,,18.5,,,,,,,,,,,,,,,,,
"1342","20391",,3.3,,,,,,,,,7.5,,,,,,,,,,,,0.43,,,,,
"1343","20392",,,,,,,,,,,690,,,,,33,,,,,,,0.31,,,,,
"1344","20393",,,,,,,,,,,7.6,,,,,,,,,,,,7.04,,,,,
"1345","20394",,5,,,,,,,,,91,,,,,,5,,,,,,,,,,,
"1346","20395",,,,,,,,,,,37,,,,,,,,,,,,,,230,,,
"1347","20396",,,,,,,,,,,3,,,,,,,,,,,,,,,,,
"1348","20397",,,,15,,,,,,,34.7,,,,,,,,,,,,1.2,,74.5,,,
"1349","20398",28.4,,,,,,,1.7,,,289.5,,,,,,,,,,,,6.17,,,,,
"1350","20399",,,,5,,,,4.75,,,43,,,,,,,,,,,,14.8,,,,,
"1351","20400",,1,,,,,,,,,10.5,,,,,,,,,,,,3.75,,,,,
"1352","20401",,,,,,,,,,,,,,,362,,,,,41.5,,,,,,,,
"1353","20402",,,,,,,,,,,,,,,5,,,,,,,,,,,,,
"1354","20403",,,,,,,,,,,11,,,,,,,,,,,,0.06,,,,,
"1355","20404",,,,12.25,,,7,,,,463,,,,,,,,,,,,,,335.5,,,
"1356","20405",,4.5,,,,,,,,,34,,,,,,,,,,,,0.04,,39,,,
"1357","20406",,,,,,,,,,,103,,,,,,,,,,,,,,,,,
"1358","20408",,,,,,,,,,,59,,,,,,,,,,,,0.1,,31.6,,,
"1359","20409",,,,,,,,4.05,,,15.5,,,,,,,,,,,,3.85,,,,,
"1360","20410",267,305,,,,,,,,,47,,,,,,,,,,,,20,,,,,
"1361","20411",2,,,,,,,3,,,11.25,,,,,,,,,,,,0.45,,,,,
"1362","20412",,,,,,,,,,,264,,,,,,,,,,,,,,,,,
"1363","20413",,,,,,,,,,,64,,,,,,,,,57,,,,,,,,
"1364","20414",,,,,,,,,,,,,,,118.5,,,,,537,,,,,,,,
"1365","20415",,,,,,,,,,,76.8,,,,7.5,,,,,,,,,,,,,
"1366","20416",,6.75,,,,,,,,,9,,,,,,,,,,,,,,23,,,
"1367","20417",,,,,,,,45,,,82,,,,,,,,,,,,,,,,,
"1368","20418",,,,,,,,,,,60,,,,,,,,,36,51,,,,,,,
"1369","20419",,,,,,,,,,,23.5,,,,,7,,3,,,,,,,28.5,,,
"1370","20420",,,,,,,,,,,27,,,,,,,,,,,,1.4,,,,,
"1371","20421",,,,,,,,,,,15.5,,,,9,,,,,22,210,,,,,,,
"1372","20422",,,,,,,,,,,185,,,,,2,,,,,,,2.6,,185,,,
"1373","20423",,,,,,,,,,,30,,,,,,,,,,,,0.24,,44,,,
"1374","20424",,5.5,,,,,,,,,7,,,,,,,,,,,,0.4,,,,,
"1375","20425",,23.95,,,,,,,,,16,,,,,13,,,,,,,,,,,,
"1376","20426",,,,,,,,,,,278,,,,,4.5,,,,,,,1.44,,,,,
"1377","20427",,,,,,,,,,,29,,,,,,,,,,,,3.5,,,,,
"1378","20428",28,120,,,,,,,,,,,,,,,,,,,,,,,,,,
"1379","20429",20,,,,,,,2.8,,,88.5,,,,,,,,,,,,1,,,,,
"1380","20430",,,,,,,,,,,14.7,,,,,,,,,,,,,,,,,
"1381","20431",,6,,,,,,,,,39,,,,4,,,,,6,,,9,,,,,
"1382","20432",,1,,,,,,,,,28,,,,,,,,,,,,,,,,,
"1383","20433",,,,,,,,,,,31,,,,,,,,,,,,,,,,,
"1384","20434",,148.5,,,,,,,,,23,,,,,71.25,,,,,,,,,,,,
"1385","20435",,19.98,,,,,,,,,21.15,,,,,15,,,,,,,1.35,,,,,
"1386","20436",,24.5,,,,,,,,,26,,,,,,,,,,,,1.2,,53,,,
"1387","20437",6,16.75,,,,,,,,,218.5,,,,,35.75,,,,,,,2,,,,,
"1388","20438",,25.75,,,,,,,,,11,,,,,,,,,,,,,,,,,
"1389","20439",,,,,,,,,,,63,,,,55,,,,,147,,,,,,,,
"1390","20440",,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"1391","20441",,,,,,,,,,,,,,,,,,,,,188,,,,,,,
"1392","20442",,,,,,,,,,,11,,,,,4,,,,,,,,,,,,
"1393","20443",,,,,,,,,,,18.5,,,,,6.25,,6,,,,,,,13.25,,,
"1394","20444",,,,,,,,,,,53.7,,,,,,,,,,,,1.06,,,,,
"1395","20445",,,,,,,,,,,24.2,,,,,,,,,,,,0.17,,23.2,,,
"1396","20446",,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,
"1397","20447",,,,,,,,,,,142,,,,27.5,,3.5,,,,,,0.25,,,,,
"1398","20448",,11,,,,,,,,,90.5,,,,,,,,,,,,,,,,,
"1399","20449",152.87,,,,,,,3.5,,,69,,,,,,,,,10.25,,,2.75,,,,,
"1400","20450",,,,,,,,,,,124,,,,,,,,,,,,0.1,,,,,
"1401","20451",,,,0.5,,,3,,,,92.5,,,,,,,,,,,,0.2,,105,,,
"1402","20452",,,,,,,,,,,7,,,,,,,,,,,,0.63,,,,,
"1403","20453",,,,,,,,,,,,,,,,,,,,15,22,,,,,,,
"1404","20454",,4,,,,,,,,,130,,,,,,35,,,,,,,,,,,
"1405","20455",,,,,,,,,,,25,,,,,,,,,,,,0.9,,,,,
"1406","20456",,,,,,,,,,,5,,,,,,,,,,,,0.16,,,,,
"1407","20457",,5,,,,,,,,,132.5,,,,,,34,,,,,,,,,,,
"1408","20458",,2.5,,,,,,,,,23.5,,,,,3,10,,,,,,,,,,,
"1409","20459",,,,,,,,,,,150,,,,,,,,,,,,0.62,,,,,
"1410","20460",,,,,,,,,,,9.5,,,,,,8,,,,,,,,,,,
"1411","20461",4,,,,,,,,,,23,,,,,,,,,,,,,,,,,
"1412","20462",,1.1,,0.5,,,,,,,25.5,,,,,,,,,,,,8,,,,,
"1413","20463",,,,,,,,,,,135,,,,,,,,,,,,0.11,,98,,,
"1414","20464",,,,,,,,,,,255,,,,,,,,,,,,,,263,,,
"1415","20465",,,,,,,,,,,101,,,,,,,,,,,,,,,,,
"1416","20466",,,,,,,,,,,632,,,,1.5,,,,,,,,,,,,,
"1417","20467",,,,,,,,,,,56,,,,427.5,,,,,281,,,,,,,,
"1418","20468",,,,,,,,50,,,160,,,,,,8.5,,,,,,,,,,,
"1419","20469",,8.5,,,,,,,,,262,,,,,,,,,,,,2.5,,,,,
"1420","20470",,,,,,,,,,,348,,,,,,,,,,,,,,,,,
"1421","20471",,,,,,,,,,,14,,,,,,,,,,,,,,,,,
"1422","20472",,,,,,,,,,,7.5,,,,165,,,,,,154,,,,,,,
"1423","20473",,10,,,,,,,,,43,,,,,4,,4,,,,,,,,,,
"1424","20474",,,,,,,,,,,,,,,,,,,,22,,,,,,,,
"1425","20475",569,3,,,,,,,,,42,,,,,,,,,,,,36.05,,,,,
"1426","20476",,1,,,,,,,,,8.75,,,,,,,,,,,,,,,,,
"1427","20477",,2.5,,,,,,,,,72.7,,,,,,,,,,,,0.56,,,,,
"1428","20478",,71,,,,,,,,,60,,,,,18,,,,,,,,,29,,,
"1429","20479",,,,,,,,,,,50,,,,,,,,,,,,,,67.5,,,
"1430","20480",,,,,,,,,,,67.9,,,,,,,,,,,,3,,38,,,
"1431","20481",,,,,,,,,,,206,,,,,,,,,,,,0.25,,,,,
"1432","20482",,,,,,,,6,,,80,,,,35,,,,,380,62,,,,,,,
"1433","20483",,6,,,,,,4.25,,,43,,,,,,,,,,,,11.03,,,,,
"1434","20484",,,,,,,,,,,7,,,,,,,,,,,,0.3,,,,,
"1435","20485",,,,,,,,,,,,,,,,,,,,6,,,,,,,,
"1436","20486",,,,,,,,,,,945,,,,,1,,,,,,,1.2,,970,,,
"1437","20487",,,,,,,,,,,48,,,,,,,,,,,,0.1,,,,,
"1438","20488",,,,,,,,,,,64,,,,,,,,,,,,,,64,,,
"1439","20489",,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,
"1440","20490",,290.8,,,,,,,,,16,,,,,40,,,,,,,,,,,,
"1441","20491",,14.5,,,,,,,,,154.5,,,,,,,,,,,,5.45,,,,,
"1442","20492",,,,,,,,,,,110,,,,,,,,,,,,,,122,,,
"1443","20493",,,,4.5,,,29,,,,451,,,,,,,,,,,,0.5,,294,,,
"1444","20494",,,,,,,,,,,35,,,,,3,,,,,,,0.15,,,,,
"1445","20495",,2.75,,,,,,,,,11.5,,,,,,,,,,,,0.46,,,,,
"1446","20496",,1,,,,,,,,,44,,,,,15,,10,,,,,,,51.75,,,
"1447","20498",,,,,,,,26,,,84,,,,,,11,,,,1100,,,,,,,
"1448","20499",,,,,,,,,,,45,,,,,,,,,,,,0.05,,59.5,,,
"1449","20500",,15,,53.8,,,,,,,206,,,,,,,,,,,,7.4,,44.2,,,
"1450","20501",,,,,,,,,,,9,,,,,,,,,,,,0.12,,,,,
"1451","20502",,4,,,,,,,,,22,,,,,,10,,,,,,,,,,,
"1452","20503",6.75,,,,,,,,,,13.5,,,,,,,,,,,,0.5,,,,,
"1453","20504",,6,,,,,,,,,36,,,,,3,,,,,,,18,,33.25,,,
"1454","20505",,,,,,,,,,,,,,,,,,,,,3227,,,,,,,
"1455","20506",45,,,,,,,,,,22.5,,,,,,,,,,,,0.25,,,,,
"1456","20508",,,,,,,,,,,,,,,29,,,,,,254.5,,,,,,,
"1457","20509",,,,,,,,,,,,,,,,,,,,13,,,,,,,,
"1458","20510",,5,,,,,,,,,27.2,,,,,3,,,,,,,2.5,,,,,
"1459","20511",,,,,,,,,,,565,,,,,,,,,,,,,,20,,,
"1460","20512",,4.25,,,,,,,,,7.25,,,,,,,,,,,,0.4,,,,,
"1461","20513",,,,,,,,,,,31,,,,,,,,,,,,,,,,,
"1462","20514",,,,,,,,,,,36.25,,,,,,,,,,,,,,,,,
"1463","20515",,,,,,,,,,,153,,,,22,,,,,7,1266,,,,,,,
"1464","20516",,2,,,,,,2.7,,,93.25,,,,,,,,,,,,2.1,,,,,
"1465","20517",,73.05,,,,,,,,,375.5,,,,,5.5,,,,,,,0.5,,,,,
"1466","20518",,,,,,,,,,,21,,,,,,,,,,,,,,25.5,,,
"1467","20519",1,,,,,,,,,,15,,,,,,,,,,,,0.2,,,,,
"1468","20520",,9,,,,,,,,,16.5,,,,,,,,,,,,5,,,,,
"1469","20521",,,,,,,,,,,38,,,,,,,,,,,,0.4,,38,,,
"1470","20522",6,1,,,,,,,,,44,,,,,20,,,,,,,,,,,,
"1471","20523",,,,,,,6,,,,420,,,,,,,,,,,,1,,424,,,
"1472","20524",,,,,,,,,,,11.5,,,,,,,,,,,,,,,,,
"1473","20525",,,,,,,,,,,,,,,2535.5,,,,,25,455,,,,,,,
"1474","20526",,,,,,,,,,,445,,,,,,,,,,,,,,,,,
"1475","20527",,44,,,,,,,,,14,,,,,4,,,,,,,0.5,,,,,
"1476","20528",,,,,,,,,,,14.5,,,,,,,,,,,,0.2,,,,,
"1477","20529",,,,,,,,,,,14,,,,,,,,,,,,,,,,,
"1478","20530",7.3,,,,,,,2.2,,,7,,,,,,,,,,,,3.47,,,,,
"1479","20531",,,,,,,,,,,4.25,,,,,,,,,,,,,,,,,
"1480","20532",,,,,,,,,,,13,,,,,,,,,,,,0.76,,106,,,
"1481","20533",11.5,8.7,,,,,,,,,49.15,,,,,3.15,,,,,,,,,,,,
"1482","20534",104,,,,,,,,,,55,,,,,,,,,,,,0.15,,,,,
"1483","20535",3.5,,,,,,,,,,30,,,,,,,,,,,,0.55,,,,,
"1484","20536",,,,,,,,,,,38,,,,,1,,,,,,,,,48,,,
"1485","20537",36,9.5,,,,,,,,,98.5,,,,,,,,,,,,,,,,,
"1486","20538",294.75,,,,,,,,,,45.5,,,,,,,,,,,,0.19,,,,,
"1487","20539",,,,,,,,,,,3.9,,,,,,,,,,,,1.21,,,,,
"1488","20540",,80,,,,,9,,,,290,,,,,,,,,,,,0.5,,299,,,
"1489","20541",,2,,,,,,,,,17.5,,,,,,,,,,,,,,,,,
"1490","20542",2.6,,,,,,,2.25,,,24.25,,,,,,,,,,,,,,,,,
"1491","20543",,,,,,,,,,,279,,,,,,,,,,,,,,,,,
"1492","20544",,1.75,,,,,,,,,39.5,,,,,2,,,,,,,3,,6,,,
"1493","20545",,29,,,,,,,,,75,,,,68,6.25,,,,7,,,23.5,,,,,
"1494","20546",13,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,
"1495","20547",,,,,,,,,,,148,,,,,,,,,,,,0.75,,177.5,,,
"1496","20548",,,,,,,42.5,,,,710,,,,,,,,,,,,,,720,,,
"1497","20549",,4.5,,7.25,,,,,,,194,,,,,,,,,,,,13,,,,,
"1498","20550",6.5,,,,,,,22.25,,,18.5,,,,,,,,,,,,0.6,,,,,
"1499","20551",532.5,,,,,,,,,,32.5,,,,,,,,,,,,5.25,,,,,
"1500","20552",,,,,,,24,,,,280,,,,,,,,,,,,0.28,,285.5,,,
"1501","20553",,,,,,,,,,,42.5,,,,,,,,,,,,,,,,,
"1502","20554",,37.5,,,,,,,,,157,,,,,,5,,,,,,0.2,,,,,
"1503","20555",1,12,,,,,,3.25,,,21.25,,,,,,,8,,,,,2.17,,,,,
"1504","20556",,,,,,,,,,,54,,,,,,,,,,,,0.6,,59,,,
"1505","20557",,,,,,,,,,,,,,,,,,,,,1253.5,,,,,,,
"1506","20558",,,,,,,,,,,21,,,,44,,,,,1,,,4,,,,,
"1507","20559",,,,,,,,23,,,85,,,,,,28,,,,,,,,,,32,
"1508","20560",17,3,,,,,,,,,50,,,,,6.5,,,,,,,0.2,,19.5,,,
"1509","20561",18,,,,,,,1.15,,,63.5,,,,,,,,,,,,4,,,,,
"1510","20562",,,,,,,,,,,20,,,,,,,,,,,,,,33,,,
"1511","20563",189.3,,,,,,,,,,22.25,,,,,,,,,,,,1.19,,,,,
"1512","20564",,6,,,,,,,,,32,,,,,,,,,,,,,,,,,
"1513","20565",2,14,,,,,,,,,134.5,,,,,,,73,,,,,9.55,,,,,
"1514","20566",6,,,,,,,3.3,,,217.25,,,,,,,,,,,,6.5,,,,,
"1515","20567",3.75,,,,,,,,,,,,,,,,,,,,440,,0.46,,,,,
"1516","20568",,,,,,,,,,,11,,,,,,,,,,,,0.12,,,,,
"1517","20569",,,,,,,,,,,316.5,,,,,,,,,,,,,,5.5,,,
"1518","20570",75.5,,,,,,,12.25,,,397,,,,,,,,,,,,16.69,,,,,
"1519","21001",,,,13,,,,,,,925,,,,,,,,,,,,,,100,,,
"1520","21002",,,,,,,,,,,,,,14,,,3053,,,,,,,220,,,5,
"1521","21003",,,,,,,,,,,,,,,11,,4,,,5,55,,,,,,,
"1522","21004",,,,,,,,8,,,433,,,,,,,,,,,,10.7,,65,,,
"1523","21005",,,,,,,,,,,,,,,,,,,,,1574,,,,,,,
"1524","21006",,,,,,,,30.5,,,140.3,,,,,,,,,,,,,,,,,
"1525","21007",,,,,,,,,,,,,,,,,,,,,110,,,,,,,
"1526","21008",,,,165,,,230,,,,,,,,,10,,,,,,,,,,,,
"1527","21009",,,,,,,,,,,,,,,,,,,,7,375,,,,,,,
"1528","21010",,5,,,,,25,,,,85,,,,,18,,,,,,,2.5,,15,,,
"1529","21011",,,,,,,,,,,,,,,,,,,,,100,,,,,,,
"1530","21012",,,,,,,27,,,,99.1,,,,,56.65,,,,,,,,,8.5,,,
"1531","21013",,,,,,,,,,,,,,,,,,,,,,,35,,,,,
"1532","21014",,,,,,,,28.75,,,24,,,,,,,,,,,,,,,,,
"1533","21015",,,,,,,,,,,950,,,,,,,,,,,,,,50,,,
"1534","21016",,7,,117,,,48,36.3,,,60,,,,,120.5,,,,,,,92.25,,,,,
"1535","21017",,23,,,,,,,,,,,,,,125,,,,,,,0.82,,,,,
"1536","21018",,12,,,,,,,,,800,,,,,,,,,,5,,,,10,,,
"1537","21019",,212.5,,78,,,,12.8,,,418,,,,,,,,,,124,,,,,,,
"1538","21020",,,,180,,,,,,,83,,,,,,,,,,,,1.55,,,,,
"1539","21021",,,,,,,,,,,1,,,,,,,,,,,,6.76,,,,,
"1540","21022",,,,,,,,,,,65,,,,,,,,,,2182,,1.3,,,,,
"1541","21023",,,,15.2,,,23.8,,,,112.9,,,,,,,,,,,,0.5,,5.6,,,
"1542","21025",,,,,,,,,,,,,,,,,423,,,,,,,,,,4,
"1543","21026",,,,54,,,,,3,,226,,,,,32.5,,,,,,,,,,,,
"1544","21027",,6.5,,,,,,,,,210,,,,,,,,,,,,0.5,,33,,,
"1545","21028",,,,,,,,9.6,,,13.1,,,,,,,,,,,,,,,,,
"1546","21030",,,,,,,,,,,15.8,,,,,,,,,,,,,,,,,
"1547","21031",,,,,,,,,,,,,,,,,,,,145,77,,24.5,,,,,
"1548","21032",,,,,,,,,,,,,,,,,,,,,100,,,,,,,
"1549","21033",,14,,,,,,,,,,,,,,,,,,,858,,0.08,,,,,
"1550","21034",,,,9,,,,7,,,221,,,,,4.2,,,,,,,,,,,,
"1551","21035",,9,,,,,,,,,580,,,,,,,,,,,,,,,,,
"1552","21036",,,,,,,,,,,100,,,,,230,,,,,,,,,,,,
"1553","21037",,,,,,,,,,,1396,,,,,,,,,,40,,0.65,,,,,
"1554","21038",,,,8,,,,,,,176,,,,,,,,,,,,5.85,,,,,
"1555","21039",,298,,,,,,252,,,47.75,,,,,,,,,,,,,,,,,
"1556","21040",18,,,30,,,,,,,140,,,,,,,,,,,,,,237.3,,,
"1557","21041",,,,19,,,,6,,,58,,,,,7.1,,,,,,,,,,,,
"1558","21042",,,,,,,,,,,,,,,,,,,,3,,,,,,,,
"1559","21043",,,,,,,,,,,,,,25,,,35,,,,,,0.2,,,,,
"1560","21044",,,,290,,,12000,,0.5,1,200,,,,,23,,,,,,,,,195,,,
"1561","21045",,,,19.5,,,216,,,,1914.04,,,,,22.7,,,,,,,0.8,,20.5,,,
"1562","21046",,5,,5,,,,,,,83,,,,,,,,,,,,,,12,,,
"1563","21047",,,,,,,,,,,,,,,,,,,,3.15,1000,,,,,,,
"1564","21048",,,,77,,,,32,,,73,,,,,11.8,,,,,,,2.3,,,,,
"1565","21049",,,,,,,,205,,,,,,,,,,,,,,,,,,,,
"1566","21050",,215,,98.9,,,,50,,,219.5,,,,,,,,,,,,,,,,,
"1567","21051",,,,,,,,,,,10,,,,,,,,,,1180,,12,,,,,
"1568","21052",,,,,,,,,,,12,,,,,,,,,,,,,,,,,
"1569","21053",,,,345,,,7020,,,7.5,195,,,,,440,,,,,,,30.1,,353,,,
"1570","21054",,25,,610,,,605,,,,11,,,,,32,,,,,,,0.55,,,,,
"1571","21055",,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
"1572","21057",,,,,,,,,,,19,,,,,,,,,,,,1,,,,,
"1573","21058",,83,,163.5,,,,60,,,199,,,,,17,,8,,,,,0.4,,,,,
"1574","21059",,,,,,,,,,,,,,,,,,,,10,321,,,,,,,
"1575","21060",,,,,,,,,1,,84,,,,,5.1,,,,,,,,,,,,
"1576","21061",,,,,,,,5,,,,,,,,,14,,,,,,,,,,,
"1577","21062",,,,,,,,,,,8.5,,,,,,,,,3,109,,,,,,,
"1578","21063",,,,63.8,,,10,,,,175.59,,,,,93.72,,,,,,,1,,4.2,,,
"1579","21064",,,,,,,,,,,14,,,,,,13650,,,,,,,110,,,8,
"1580","21065",,,,3,,,,8,,,1268,,,,,10,,,,,,,3.2,,,,,
"1581","21066",,,,,,,,,,,,,,,,,1.5,,,,25,,,,,,,
"1582","21067",,,,258.1,,,200,,,,889,,,,,133,,13,,,,,,,24.5,,,
"1583","21068",,,,,,,,,,,19,,,,,,,,,,,,,,,,,
"1584","21069",,54.5,,,,,,27.5,,,480,,,,,,,,,,4000,,17,,,,,
"1585","21070",,,,,,,,,,,367,,,,,,,,,,2,,0.85,,,,,
"1586","21071",,,,,,,,258,,,,,,,,50,,,,,,,,,,,,
"1587","21073",,,,,,,,,,,,,,,,,,,,,800,,,,,,,
"1588","21074",,,,53,,,,,7,,400,,,,,28.8,,1,,,,,,,,,,
"1589","21075",,82,,,,,,,,,9.5,,,,,,,,,,,,0.4,,,,,
"1590","21076",,,,,,,,,,,,,,5,,,1500,,,,,,0.6,10,,,,
"1591","21078",,,,,,,,,,,,,,30,,,,,,,,,,,,,,
"1592","21079",,,,86,,,,,,,215,,,,,,,,,,75,,0.9,,,,,
"1593","21080",,,,,,,,5,,,,,,,,,,,,,,,,,,,,
"1594","21081",,,,,,,,,,,,,,,,,,,,,65,,,,,,,
"1595","21082",,,,,,,,6,,,1015,,,,,,,,,,60,,41,,,,,
"1596","21083",,,,208,,,648,,,,220.25,,,,,129.5,,,,,,,7.6,,32,,,
"1597","21084",,,,,,,,4,,,,,,,,,,,,,,,,,,,,
"1598","21085",,9.5,,,,,,,,,30,,,,,,8,,,,935,,27.5,,,,,
"1599","21086",,,,,,,,,,,11,,,,,,250,,,,,,,30,,,8,
"1600","21087",,,,,,,,,,,,,,,,,,,,,700,,,,,,,
"1601","21088",,,,,,,,,,,,,,,,,62,,,,,,,,,,,
"1602","21089",,,,,,,,48.5,,,,,,,,,,,,,,,,,,,,
"1603","21090",,,,21,,,,,,,75,,,,,10.1,,,,,,,,,,,,
"1604","21092",,,,,,,,3,,,700,,,,,,,,,,30,,,,,,,
"1605","21093",,,,117.3,,,,,,,457,,,,,283,,6,,,,,,,,,,
"1606","21094",,,,450,,,1200,,,,400,,,,,12,,,,,,,2.6,,80,,,
"1607","21095",,,,,,,,,,,35,,,,,,,,,,,,,,,,,
"1608","21096",,,,11,,,193,,,,65.61,,,,,425.85,,,,,,,,,,,,
"1609","21097",,,,5,,,,,,,76,,,,,,,,,,,,0.5,,1.5,,,
"1610","21098",,2,,,,,,,,,754,,,,,,,,,,4,,0.65,,,,,
"1611","21099",,,,210.5,,,88,,,,190.21,,,,,14.2,,,,,,,28.96,,38,,,
"1612","21100",,,,,,,,50,,,,,,,,,,,,,,,,,,,,
"1613","21102",,13.5,,,,,,,,,50,,,,,3.2,,,,,,,,,,,,
"1614","21103",,,,,,,5,,,,48,,,,,,,,,,,,1,,,,,
"1615","21104",,,,40,,,1000,,,,448,,,,,,,,,,,,,,360,,,
"1616","21105",,,,,,,906,,,,55,,,,,17,,,,,,,,,,,,
"1617","21106",,,,19,,,,,,,171,,,,,,,,,,,,,,,,,
"1618","21108",,,,163,,,500,,,,163,,,,,,,,,,,,,,,,,
"1619","21109",,,,,,,,12,,,36,,,,,,,,,,,,,,,,,
"1620","21110",,,,257,,,120,47,,,2545,,,,,,,,,,,,11.9,,300,,,
"1621","21111",,,,,,,,16,,,18,,,,,,1850,,,5,,,,,,,12,
"1622","21112",,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
"1623","21113",,,,,,,,,,,,,,,,,,,,3,,,,,,,,
"1624","21114",,,,9,,,,,,,469,,,,,4.9,,,,,,,,,,,,
"1625","21115",,,,60,,,,33,,,1660,,,,,,,,,,,,16.7,,5,,,
"1626","21116",,761.5,,94.5,,,,55,,,140,,,,,9,,,,,,,,,,,,
"1627","21117",,,,,,,,,,,30,,,,,,,,,,,,,,,,,
"1628","21118",,,,3,,,,53,,,374,,,,,,,,,,,,1,,,,,
"1629","21119",,7.5,,,,,,5,,,75,,,,,15.1,,,,,,,,,,,,
"1630","21120",,,,,,,,,,,20,,,,,,,,,,,,0.5,,5,,,
"1631","21121",235,,,,,,,,,,,,,,,,,,,,25,,,,,,,
"1632","21122",,,,19,,,,30,,,29,,,,,29.7,,,,,,,,,,,,
"1633","21124",,,,,,,,,,,,,,,,,,,,,,,9,,,,,
"1634","21125",,,,,,,,,,,35.8,,,,,,,,,,,,,,,,,
"1635","21126",,3.1,,,,,,15,,,126,,,,,7.2,,,,,,,,,,,,
"1636","21127",,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,
"1637","21128",,,,40,,,400,,,,450,,,,,,,,,,,,,,,,,
"1638","21129",,,,,,,,,,,34,,,,,,,,,,,,8,,,,,
"1639","21130",,,,,,,467,,,,111.14,,,,,5.4,,,,,,,,,18.6,,,
"1640","21131",,,,,,,,,,,45,,,,,,,,,,,,,,,,,
"1641","21132",,,,34,,,,37,,,65,,,,,41.7,,,,,,,11.5,,,,,
"1642","21133",,,,,,,,,,,,,,,,,,,,,125,,,,,,,
"1643","21134",,,,210.7,,,,14,,,197,,,,,30.3,,23.2,,,,,,,15,,,
"1644","21136",,,,,,,,,,,10,,,,,4.2,,,,,,,,,,,,
"1645","21137",,,,50,,,23,,,10.1,431.1,,,,,314.3,,,,,,,,,,,,
"1646","21138",,,,,,,,,,,150,,,,,6.1,,5.1,,,,,,,,,,
"1647","21140",,,,35,,,,26,,,21,,,,,3.8,,,,,,,,,,,,
"1648","21142",,,,9.4,,,193,,,,1298.9,,,,,1767.1,,,,,,,,,80,,,
"1649","21143",,,,101,,,,30,,,76,,,,,30.2,,20.5,,,,,,,,,,
"1650","21144",,,,,,,,,,,219,,,,,,,,,,,,48.5,,,,,
"1651","21145",,,,,,,,10,,,30,,,,,,10,,,,,,,,,,,
"1652","21146",,,,,,,,,,,35,,,,,,,,,,,,,,,,,
"1653","21147",,,,,,,,,,,812,,,,,,,,,,20,,2.6,,,,,
"1654","21148",,9.5,,11.5,,,,,,,258,,,,,,,,,,,,,,,,,
"1655","21149",,,,15,,,,37,,,185,,,,,,,,,,25,,4.9,,,,,
"1656","21150",188,,,,,,,,,,9,,,,,,,,,,410,,,,,,,
"1657","21151",,,,34,,,,,,,121,,,,,,,,,,,,0.45,,,,,
"1658","21152",,,,,,,91,,,,99.54,,,,,435,,,,,,,,,45,,,
"1659","21153",30.5,,,16,,,,,,,185,,,,,,,,,,,,,,212,,,
"1660","21154",,,,445,,,1,47,,,1020,,,,,,,,,,73,,44,,2,,,
