"","cve_mun","Agave","Aguacate","Arroz palay","Avena forrajera en verde","Cacao","Canola","Cebada grano","Chile verde","Frambuesa","Fresa","Frijol","Girasol","Higuerilla","Jatropha","Mango","Manzana","Naranja","Nuez","Palma africana o de aceite","Papaya","Sorgo grano","Soya","Tomate rojo (jitomate)","Toronja (pomelo)","Trigo grano","Uva","Vainilla","Zarzamora"
"532","14018",245216465.8,7793006.24,,915035.88,,,,39440619.59,,,,,,,,,,,,,89812800,,71339874.68,,160484930.1,,,
"533","14019",,,,181209.21,,,,,,,,,,,,,,,,,,,,,,,,
"534","14020",0,2188062.39,,,,,,6006715.27,,,1596554.55,,,,194692.6,,2927014.9,,,11162128.27,1633046.43,,1089720.05,,,,,
"535","14021",,,,,,,,,,,335785.16,,,,6647112.33,,3560191.16,,,5895282.86,4888883.06,,,,,,,
"536","14022",,,,,,,,67089529.52,,,,,,,60827752.49,,,,,37528868.25,549502.09,,6759039.86,,,,,
"537","14023",4445480,453958019.68,,2083950,,,,,539228786.4,49440000,,,,,,,,,,,1682208,,340121332.5,,,,,17399508
"538","14024",83134072.67,15963082.86,1953732,,,,,8181737.02,,,147312,,,,,,,,,,942231.3,,3228684.65,,753892.68,,,
"539","14025",0,,,2188612.08,,,,,,,213060.05,,,,,,,909564.8,,,,,,,,,,
"540","14026",,213670564.06,,4627857.82,,,,,,,,,,,,,,,,,,,,,,,,
"541","14027",,17353155.29,,,,,,14830058.16,,,1960900.25,,,,,,,,,,3056187.95,,10220936.11,,,,,
"542","14028",,,,467401.85,,,,,,,,,,,,,,,,,,,,,,,,
"543","14029",168678936,,,459465.13,,,,,,,739855.03,,,,,,,,,,4352436,,,,97410,,,
"544","14030",0,,,187500,,,,,,,,,,,,,,,,,5183865,,12413691.46,,11330012.75,,,
"545","14031",,,,413437.5,,,,,,,,,,,,,,,,,,,,,,,,
"546","14032",,35172460.81,,1323650.66,,,,,,,,,,,,,,,,,,,,,,,,
"547","14033",32185022.75,9897976.18,,256599.2,,,,2405585.76,,,2358400,,,,,,,,,,31713097.5,,37675938.53,,6240000,,,
"548","14034",0,,,,,,,486559.8,,,,,,,,,,,,,,,3351601.8,,,,,
"549","14035",0,,,4445992.84,,,2491160,,,,7281292.28,,,,,,,,,,,,43638491.4,,,,,
"550","14036",19719361.79,5010564.03,,270204,,,,37703156.17,,,108080,456300,,,,,,,,,,,3084392.8,,11877978.46,,,
"551","14037",1760000,,,,,,,,,,,,,,,,,,,,247936,,7699998.6,,,,,
"552","14038",56144113.44,0,569240,795790.8,,,,,,,138792,,,,,,,,,,220170,,,,,,,
"553","14040",23774643.93,,,1699807.2,,,,,,,1071079.85,,,,3788400.23,,,,,,2111549.04,,,,,,,
"554","14041",,,,1540420,,,,,,,415255.08,,,,,,,,,,,,,,,,,
"555","14042",,,,5908689.97,,,,,,,391877.89,,,,,,,,,,,,,,,,,
"556","14043",,,,,,,,20268899.52,,,,,,,29828037.17,,11480090.16,,,36539636.73,3780334.55,,6221963.94,,,,,
"557","14044",0,5224050.94,,3484887.9,,,,,,,,,,,,,,,,,1706610,,,,32730004.8,,,
"558","14045",63691600,12753446.62,,227409,,,,,,,,230300,,,50646.4,,,195189.6,,,,,,,,,,
"559","14046",,,,2937523.2,,,,,,,,,,,,,,,,,,,,,,,,
"560","14047",0,,,2959009.2,,,1869659.05,,,,,,,,,,,,,,76726932.29,,,,26809920,,,
"561","14048",1395540507,23696280.63,,1532300,,,,,,,,,,,,,,,,,2588535,,,,990360,,,
"562","14049",,,,,,,,,,,1523674.88,,,,,,,,,,11359909.6,,,2371866,,,,
"563","14050",0,9217566.72,,,,,,12817879.52,562034455.3,,923187.14,,,,,,,,,,9085480,,16365761.9,,,,,17273653.22
"564","14051",0,,,1436700.6,,,,,,,,,,,,,,,,,4051337.47,,,,8304597,,,
"565","14052",47137302.97,,,76140,,,,,,,61275,,,,,,,,,,,,,,,,,
"566","14053",0,,,51671293.9,,,,200924720.5,,,2761064.21,,,,,,,,,,9695784.96,,,,,,,
"567","14054",16949519.54,126000,,,,,,6122999.21,,,49995,,,,282824.96,,129600,,,,483756,,264600.07,,,,,
"568","14055",281705797.1,2086371.21,,805235.2,,,,,,,124605,,,,,,,,,,209760,,,,175968,,,
"569","14057",,54093561.15,,1657056.72,,,,,,,,,,,,,,,,,,,,,,,,
"570","14058",5889000,17632869.64,2633400,7456020.24,,,,200328972.7,,,109000,,,,150616,,,,,,165396,,,,11091600,,,
"571","14059",,76679858.8,,6057173.05,,,,4730311.56,,,,,,,,,,,,,,,,,,,,14356249.06
"572","14060",0,,,298797.75,,,,,,,3438082.7,,,,,,,202064,,,,,,,,,,
"573","14061",0,,,140666.79,,,,,,,127400,,,,,,,,,,,,,,,,,
"574","14062",40025091.71,1261247.78,,910960.3,,,,,,,24805,,,,,,,,,,126948,,,,,,,
"575","14063",0,325337.02,,5427158.15,,,,,,,,2193750,,,,,,,,,,,,,35768032.89,,,
"576","14064",,,,3684512.83,,,,3531000,,,36115268.24,,,,,,,,,,,,,,12670318.08,,,
"577","14065",0,10009752.02,,,,,,,,,,,,,,,,,,,265517,,,,,,,
"578","14066",0,,,964410,,,,41078514,,,,2232000,,,,,,,,,1346686,,61938033.02,,62158792.5,,,
"579","14067",,2639817.49,1726466.26,,,,,1370017.81,,,25811014.56,,,,2033632.22,,,,,4017136.14,4349104.04,,1200770.48,,,,,
"580","14068",0,14996346.29,,,,,,4325193.88,,,3138330.16,,,,6678891.32,,2600829.59,,,,,,,,,,,
"581","14069",,96480801.63,,1610134.08,,,,,,,,,,,,,,,,,,,,,6297805.98,,,
"582","14070",31328269.95,,,62016.6,,,,,,,,,,,,,,,,,191400,,,,,,,
"583","14071",28032681.25,860956.29,,174249.18,,,,,,,47850,,,,11218143.6,,,,,,,,,,,,,
"584","14072",116794105.6,,,2607660,,,,,,,120714,,,,,,,,,,1215401.6,,,,1024785.6,,,
"585","14073",,,,7039472,,,,,,,,,,,,,,,,,,,,,,,,
"586","14074",18533900.74,,,1003835.72,,,,,,,,,,,,,,,,,,,,,,,,
"587","14075",1980044,1700295.37,,,,,,,,,88780,,,,,,,,,,,,,,38844,,,
"588","14076",0,,,106227.2,,,,,,,,,,,,,,,,,,,,,,,,
"589","14077",0,3314857.97,22440432,,,,,9405216.66,,,37327.5,,,,,,,,,,252136.8,,10951500.69,,682727.49,,,
"590","14078",39885205.5,,,5404046.34,,,,,,,,,,,,,,,,,,,,,,,,
"591","14079",8833404,105574335.72,,4013982,,,576600,,2711375,,,,,,,,,,,,472860,,3850033.66,,522900,,,1346430
"592","14080",39142270.59,2946316.95,,,,,,,,,902418,,,,,,,,,,55748,,,,,,,
"593","14081",,1003572.33,,1829189.51,,,,,,,781550,,,,,,,543260,,,,,,,,,,
"594","14082",0,108433730.8,,110979,,,10523466,77718145.57,65407923.78,,9003264.59,,,,,,,730170,,,2435652,,18234430.07,,10009710,,,857375
"595","14083",103430030.4,7253377.04,,87301.83,,,,,113679193.1,,75050,,,,97274.87,,,,,,,,241702116.9,,,,,562265.14
"596","14084",8576761.41,5946184.18,,201450,,,,6379419.1,,,254600,,,,3744631.73,,,,,956025,,,550940,,,,,
"597","14085",,155606925.6,,,,,,,,,703145.08,,,,,,1233192.48,,,,,,29264004,,,,,1450529.51
"598","14086",,136560931.5,,25430434.01,,,4770150,,87661.07,15836480,,,,,,,,,,,,,,,,,,
"599","14087",0,46552415.53,,,,,,,,,,,,,,,35181.92,,,,1847852.79,,,,,,,
"600","14088",30008972.1,13743997.55,,84669.25,,,,,,,56405,,,,,,,,,,,,,,,,,
"601","14089",0,15385298.72,,46281.96,,,,,,,1115098.93,,,,,,,,,,4784809.22,,,,,,,
"602","14090",31930738.42,585812.51,,187317,,,,,,,141120,,,,,,,,,,,,,,,,,
"603","14091",0,,,3949200.45,,,,,,,4039929,,,,,85490,,,,,,,596434.24,,,,,
"604","14092",0,10402401.96,,1804062.03,,,16248617.2,375897.72,8261197,,2107240.39,,,,,,,,,,37428591.89,,9703534.73,,8660280.78,,,597484.16
"605","14093",430917385.3,48334922.24,,2142816.2,,,,,,,472000,,,,,,,,,,1695100,,,,,,,
"606","14094",1363251913,4967193.57,,,,,,,,,291630,,,,15432682.25,,,,,,1105812.16,,,,,,,
"607","14095",103168103.2,350580.42,,,,,,,,,65520,,,,,,,,,,,,,,,,,
"608","14096",0,5135495.64,,,,,,27769074.16,26314470,,1530011.08,,,,,,,,,,,,37042861.7,,,,,7402670.7
"609","14097",0,4890568,,1214400,,,,,,,,,,,,,,,,,2435699.8,,,,,,,
"610","14098",,2474399.98,,270375,,,,,,,948899.7,,,,,,,,,,86411,,,,,,,
"611","14099",781292025.4,14553765.99,,,,,,11430630.04,,,1147553.87,,,,,,,,,,11443193.44,,85931334.85,,,,,
"612","14100",,,22503082.37,,,,,92843857.43,,,518258.59,,,,216588774.71,,,,,46527827.1,1312234.94,,11087293.76,,,,,
"613","14101",20336718.6,,,,,,,,,,,,,,,,,,,,209818.42,,,,,,,
"614","14102",19935538,,,,,,,,,,,,,,,,,,,,1674000,,5304003.6,,,,,
"615","14103",118449562.7,112658807.22,,,,,,,,,63720,,,,,,205764.24,,,,924065,,2461889.85,,,,,
"616","14104",3584000,,,7203302.95,,,,,,,253920,,,,,,,,,,,,,,,,,
"617","14105",56630209.65,8678310.38,,13512793.43,,,,,,,,,,,,,,,,,27557816,,,,12236400,,,
"618","14106",5060272.48,,,,,,,8280892.31,,,127200,,,,,,,,,,1102000,,164560000,,,0,,
"619","14107",0,13247640.96,,,,,,2024339.04,83465715.22,,,,,,122080.16,,,,,,2200878,,5664421.58,,,,,14917477.4
"620","14108",263643724,135236714.4,,,,,,4717938.06,47934904.68,,38969,,,,,,191664.07,,,,1250640,,,,,,,19136755.63
"621","14109",3115269.7,,,1663827.17,,,,,,,,,,,,,,,,,928928,,,,,,,
"622","14110",0,,,418046.25,,,,16475301.14,,,,,,,,,,,,,806400,,1036649.97,,7071122.1,,,
"623","14111",51841134.99,,,1459440,,,,,,,,,,,,,,,,,216380,,,,,,,
"624","14112",,9559304.33,,531368.16,,,,,,,,,,,,94689,,,,,,,,,,,,
"625","14113",522969874.7,115711984.5,,665550,,,,122387530.5,,,1256960,,,,,,,,,,11160000,,177363434.64,,,,,
"626","14114",0,8418759.29,,93000,,,,,,,,,,,,,,,,,18582411.12,,,,,,,
"627","14115",2707887.6,,,1108827.1,,,,,,,353475.09,,,,,,,,,,,,,,,,,
"628","14116",0,,,924886,,,,,,,862920,,,,,,,,,,,,2614296.11,,503685,,,
"629","14117",113129666.3,,,609877.91,,,,,,,,,,,,,,,,,,,,,,,,
"630","14118",119756876.3,6913176.43,,376022.05,,,,,,,5548400.16,,,,,,,,,,,,,,,,,
"631","14119",0,8169353.28,,,,,,40852761.02,26289224.07,,2816669.01,,,,,,131418.28,,,,77406685.65,,6324368.17,,1241415.74,,,4161268.06
"632","14120",73524086.64,6667500,,446512.27,,,,,,,265608,,,,2836946.49,,,,,,,,,,,,,
"633","14121",78923264.89,144033817.5,,,,,,2511161.36,126805413.6,,362008.69,,,,,,,,,,1058938,,4098985.83,,,,,11885847.84
"634","14122",140531257.9,58656461.97,,,,,,,,,298528,,,,,,,,,,6492667.61,,,,,,,
"635","14123",0,,,1075320,,,,,,,,692375.04,,,,,,,,,5732809.4,,,,65931015,,,
"636","14124",184711083.6,4557189.6,,530847.59,,,,,,12150104.68,,,,,,,,,,,979968,,,,874358.88,,,
"637","15001",,,,28549038,,,,,,,289680,,,,,,,,,,,,11228755.75,,1289758.8,,,
"638","15002",,,,1197346.36,,,1940496.92,,,,901670.3,,,,,,,,,,,,10128375,,,,,
"639","15003",,,,24041081.5,,,,,,,129444,,,,,,,,,,,,,,529505.5,,,
"640","15004",,121536424.55,,3217760.1,,,,8807616.16,,18340264.24,2493624.95,,,,,216503.25,,,,,,,21971327.42,,,,,
"641","15005",,,,24516655.5,,60925,,,,,93502.05,,,,,,,,,,,,27678006.72,,,,,
"642","15007",,5094050,,3184302.98,,,,,,,,,,,,,,,,,,,,,,,,
"643","15008",,12639477.45,,,,,,214200,,,12492.48,,,,664720.02,,250290,,,,,,,,,,,
"644","15009",,,,1568979.75,,,,,,,56960,,,,,,,1335150,,,,,,,478720,,,
"645","15010",,,,2733418,,,2684647.68,,,,379365.15,,,,,,,,,,,,2158369.98,,362330.44,,,
"646","15011",,,,2188428.47,,,265846.68,,,,256340.7,,,,,18595.76,,,,,,,764247.5,,56526.75,,,
"647","15012",,,,212489.25,,,,,,,,,,,,,,,,,,,,,,,,
"648","15013",,,,53042.99,,,,,,,,,,,,,,,,,,,,,,,,
"649","15014",,,,5586742,,,119600,,,,,,,,,,,,,,,,10026361.9,,451820,,,
"650","15015",,30246803.92,,957404.25,,,,,,,683713.5,,,,,,,2218580,,,,,11525380,,97650,,,
"651","15016",,,,804924,,,68266547.53,,,,861750,,,,,,,,,,,,,,,,,
"652","15017",,,,1729728,,,,,,,76635,,,,,,,,,,,,,,597003.5,,,
"653","15020",,,,91929.6,,,,,,,,,,,,,,,,,,,,,,,,
"654","15021",,413173590.65,,24932330.27,,,,10891742.4,,,1471466.64,,,,,,,,,,,,98366481.92,,,,,
"655","15022",,,,178356,,,,,,,209142,,,,,,,,,,,,116616.75,,989857,,,
"656","15023",,,,419110.82,,,,,,,294035.75,,,,,,,,,,,,,,,,,
"657","15024",,,,537764.08,,,,,,,8400,,,,,,,,,,,,2626204.8,,,,,
"658","15025",,,,2162500,,,214650,,,,1994565,,,,,,,,,,,,172831.5,,1585740,,,
"659","15026",,,,7148711.7,,,,,,,,,,,,,,,,,,,,,,,,
"660","15027",,,,180469.54,,,,,,,,,,,,,,,,,,,,,,,,
"661","15028",,,,1588416.89,,,,,,,144953.76,,,,,,,,,,,,681840.41,,,,,
"662","15029",,,,5590048.96,,,239625,,,,2478756.49,,,,,,,,,,,,373589.99,,1895501.12,,,
"663","15030",,,,194447.48,,,,,,,13458.5,,,,,,,,,,,,124604.08,,,,,
"664","15031",,,,,,,,,,,272921,,,,,,,,,,,,828319.97,,,,,
"665","15032",,274427692,,5429500.5,,,57800,,,,991750.01,,,,,116155,,,,,,,,,56601.98,,,
"666","15033",,,,50712,,,7529.4,,,,20073.45,,,,,,,,,,,,,,,,,
"667","15034",,5558471.43,,774326,,,,,,,162970.5,,,,,,,,,,,,,,,,,
"668","15035",,,,2320279.61,,,2673360,,,,2234230.35,351000,,,,,,,,,,,731654.55,,188000,,,
"669","15036",,,,,,,23172690.48,,,,485658.32,438000.36,,,,,,,,,,,,,621705.24,,,
"670","15037",,,,585000,,,,,,,,,,,,,,,,,,,,,,,,
"671","15038",,,,728149.5,,,,,,,,,,,,,,,,,,,441600,,,,,
"672","15039",,,,11703638.9,,,676624,,,,2128850.5,,,,,,,,,,,,4159189.13,,13603383.89,,,
"673","15040",,9747613,,612262.02,,,,,,13621646.61,4669549.14,,,,,,,,,,,,26262433.41,,,,,
"674","15041",,20445843.71,,93380.58,,,,,,,4107448.75,,,,,,,,,,,,294000,,,,,
"675","15042",,,,200736,,,,,,,,,,,,,,,,,,,11068506.12,,,,,
"676","15043",,,,10107959.32,,,,,,,,,,,,,,,,,,,,,,,,
"677","15044",,,,118435.44,,,,,,,35411.9,,,,,,,,,,,,265546.8,,,,,
"678","15045",,,,17127501.72,,,,,,,201130,,,,,1236660,,,,,,,,,3222700,,,
"679","15046",,,,412370.92,,,,,,,,,,,,,,,,,,,460700.08,,,,,
"680","15047",,,,8108738.55,,,,,,,,,,,,,,,,,,,,,,,,
"681","15048",,,,8324720,,,,,,,,,,,,,,,,,,,301746554.8,,,,,
"682","15049",,30250313.68,,,,,,,,,,,,,,,,272555.6,,,,,,,,,,
"683","15050",,,,973207.8,,155280,854474.4,,,,353697.72,,,,,,,1376400,,,,,,,1663210.82,,,
"684","15051",,,,,,,,,,,,,,,,37080,,,,,,,3363750,,,,,
"685","15052",31516743.36,50611568.44,1667724.5,599449.44,,,,531895,,,1415376.9,,,,4287815.88,35750,,,,184343.04,720720,,4172004.17,,,,,
"686","15053",,,,1029206,,,,,,,27515,,,,,,,,,,,,6812062.4,,,,,
"687","15054",,,,105419.48,,,,,,,,,,,,,,,,,,,8755650.75,,,,,
"688","15055",,,,169863.72,,,,,,,,,,,,,,,,,,,,,,,,
"689","15056",,,,28414200,,,203287.73,,,,,,,,,,,,,,,,7587999.44,,753413.33,,,
"690","15057",,,,1513887.65,,,,,,,,,,,,,,,,,,,1606989.3,,,,,
"691","15059",,,,1265372.94,,,555489.78,,,,150550,39000,,,,,,,,,,,2216382,,,,,
"692","15060",,,,4351913,,,,,,,184800,,,,,,,,,,,,8720800,,,,,
"693","15061",,,,741203.15,,,15756844.4,,,,545780,,,,,,,,,,,,,,44850,,,
"694","15062",,,,,,,,,1862052.5,,,,,,,12545,,,,,,,,,,,,
"695","15063",,34093289.95,,12181327.62,,,,,,,2624400,,,,,,,,,,,,,,,,,
"696","15064",,,,4458822.2,,,,,22787.5,,,,,,,4014550,,,,,,,,,,,,
"697","15065",,,,427727.05,,,29762700.78,,,,527479.92,,,,,,,,,,,,,,61854,,,
"698","15066",,1014400,,234008.25,,,,,,,101310,,,,1327942.5,,,,,,,,,,,,,
"699","15067",,,,245424.19,,,,,,,,,,,,66388.01,,,,,,,,,,,,
"700","15068",,11392850.66,,1789320,,,,,,,301215,,,,,79920,,,,,,,23126040,,1116561.6,,,
"701","15069",,,,508349.1,,,62926.5,,,,54265.05,,,,,,,,,,,,,,,,,
"702","15070",,,,476276.64,,,21172.8,,,,427103.96,,,,,,,,,,,,,,268380.58,,,
"703","15071",,,,15290070,,,180000,,,,111983,,,,,,,,,,,,,,1075886,,,
"704","15074",,,,7212781.8,,,,,,,,,,,,2063030.14,,,,,,,12517651.8,,,,,
"705","15075",,,,98370.62,,,147644,,,,694100.2,,,,,,,,,,,,2669915.3,,,,,
"706","15077",,30330480,,1341976.5,,,,,,,34988.31,,,,,,,,,,,,556390.19,,,,,
"707","15078",,1782000,,,,,,,,,1111950.02,,,,3329800,,,,,,,,386400,,,,,
"708","15079",,,,3822700,,,,,,,199578,,,,,,,,,,,,,,974023.6,,,
"709","15080",,54189251.9,,1784815.67,,,,17978688,,,3497848.03,,,,6333165.26,,78420.07,,,,,,,,,,,
"710","15081",,,,1033379.91,,,8511609.6,,,,964100,109200,,,,,,,,,,,15466500,,,,,
"711","15082",,8924200,,,,,,128000,,,52969.14,,,,750000,,54918,,,153750,,,1410000,,,,,
"712","15083",,,,94535.7,,,,,,,150949.6,,,,,,,,,,,,,,62638.66,,,
"713","15084",,,,941240.97,,,50524376.67,,,,765600,,,,,,,,,,,,,,1426109.48,,,
"714","15085",,,,6428250,,,,,,,,,,,,,,,,,,,8875845.79,,1887480,,,
"715","15086",,215992069.7,,13701941.22,,,,,,,,,,,,,18875,,,,,,4040329.14,,,,,
"716","15087",,,,2141986,,,,,,,,,,,,,,,,,,,6643498.59,,,,,
"717","15088",4220660,240664539.88,,2965227.24,,,,2588167.84,38000,,2116987.2,,,,,16605,,259469.99,,,,,5951077.44,,,,,260324.88
"718","15089",,,,262828.8,,,145395,,,,56588,,,,,,,,,,,,,,54451.2,,,
"719","15090",,3223858.95,,,,,,,,,,,,,,1096088,,5550831,,,,,,,,,,
"720","15091",,,,1444681.14,,,,,,,41545.01,,,,,,,,,,,,3983707.81,,,,,
"721","15092",,,,413650.41,,,289842,,,,982120,,,,,,,,,,,,,,,,,
"722","15093",,,,3827974.45,,,6373228,,,,282187,,,,,6479.2,,,,,,,1013060.47,,1682660,,,
"723","15094",,9191283.96,,966629.25,,,,,,,795978,,,,,,,,,,,,24546060,,,,,
"724","15095",,,,2863885.28,,,,,,699750,1602391,,,,,,,,,,,,17097525.9,,,,,
"725","15096",,,,3598709.24,,,1287415.35,,,,641431,,,,,,,,,,,,3592680,,248500.2,,,
"726","15097",,2630004.8,,14581525,,,,,,,,,,,,,,,,,,,,,,,,
"727","15098",,,,66119.65,,,,,,,,,,,,,,,,,,,,,,,,
"728","15099",,,,41820069.9,,,160604.8,,,,1704525.08,,,,,130816.35,,,,,,,22747000,,687781,,,36428.13
"729","15100",,,,109791.09,,,7285,,,,296920.03,,,,,,,,,,,,,,,,,
"730","15101",,,,2976372,,,,,,,,,,,,,,,,,,,,,,,,
"731","15102",,,,7331380.35,,,,,,,,,,,,253125,,,,,,,,,,,,
"732","15103",,,,1481673.8,,,,,,,40502,,,,,,,,,,,,,,1030260,,,
"733","15104",,,,,,,,,,,28470,,,,,,,,,,,,,,,,,
"734","15105",,,,,,,,,,,,,,,912000,,70262.5,,,84375,,,,,,,,
"735","15106",,,,458399.68,,,,,,,,,,,,,,,,,,,25799998.5,,,,,
"736","15107",2634966,,,219779.56,,,,2029678.61,,,3747653.01,,,,,,,,,,457083,,37847506.76,,,,,
"737","15108",,,,397923.69,,,,,,,16320,,,,,,,,,,,,2538350.14,,,,,
"738","15109",,,,176346.19,,,,,,,,,,,,,,,,,,,,,,,,
"739","15110",,54530500,,5723385.63,,,,,1461500,3023085,54000,,,,96977.5,,,,,,,,2798300,,,,,1137150
"740","15111",,86625000,,18872010.8,,36292,,,,,,,,,,,,1163750,,,,,4016250,,27358.5,,,
"741","15112",,,,6010277.74,,,,,149500,,103620,,,,,450062.5,,,,,,,,,,,,456000
"742","15113",,51575534.24,,296952.14,,,,,,69739758.4,278214.2,,,,,,,,,,,,12104180,,,,,
"743","15114",,,,40315736.22,,177750,,,390625,,,,,,,63360,,57502.5,,,,,1163800,,,,,
"744","15115",,,,155564.79,,,,,,,,,,,,151840,,,,,,,,,,,,
"745","15116",,475600,,76860,,,,,,,101075,,,,266000,,,,,,,,,,,,,
"746","15117",2137839.87,2930382,,405541.27,,,,,,,8842500,,,,,,,,,,1015430,,30380409.7,,,,,
"747","15118",,,,3669280,,,,,,,,,,,,69120,,,,,,,,,,,,
"748","15119",13119295.68,,366724.5,295634.25,,,,2763900,,27576452.18,1252000.12,,,,,,,,,,,,3416950,,,,,
"749","15120",,,,6396016.73,,,6445396,,,,737782,101400,,,,,,,,,,,7826000,,209400.12,,,
"750","15121",,,,1148514.76,,,,,,144000,26880,,,,,,,,,,,,3162061.34,,,,,
"751","15122",,,,,,,,,,,74919.95,,,,,,,,,,,,,,,,,
"752","15123",,13718000,,,,,,935040,,,20040.02,,,,306600,,43395,,,,,,9377690,,,,,
"753","15124",,,,17601408,,,,,,,,,,,,,,,,,,,5862997.5,,,,,
"754","15125",,,,1958745.41,,436150,,,,,,,,,,,,,,,,,3613720,,,,,
"755","16001",0,260007080,,1828710,,,,,,,,,,,,186620,,,,,,,,,,,,
"756","16002",,12282750,,,,,,70691943.81,,,19800,,,,436089.6,,,,,0,9670125.36,,100234335.6,,,,,
"757","16003",,792719.93,,4044631.5,,,,3251640,,720000,,,,,,,,,,,3830200,,6369600,,12432000,,,
"758","16004",,,,11045970,,,1350000,,,123839968,168300,,,,,,,,,,35257772.7,,,,84630000,,,
"759","16005",,,,1177761.71,,,,,,,,,,,,341412.99,,,,,,,,,,,,
"760","16006",,70952524.3,580099.97,,,,,,,,,,,,27458249.98,,1475368.21,,,22950545.46,46071172,,6661200,13677539.95,,,,
"761","16007",,,,2072681.93,,,,,,,,,,,,,,,,,,,,,,,,
"762","16008",,179544,,,,,,,,,3046119.83,,,,19602789.31,,,,,36560823.68,2136897.8,,1673406.32,,,,,
"763","16009",,3442262590,,1872588.5,,,,,,,266240,,,,8566416,,328019.66,,,,,,,,,,,175248243.1
"764","16010",,,,,,,,,,,491778,,,,,,,,,,7391046,,,,,,,
"765","16011",0,,,524800,,,19350000,9454199.42,,,444918.2,,,,,,,,,,13886190,,19305099,,8154900,,,
"766","16012",,,,,,,,,,,,,,,16413931.83,,518972.35,,,123285381.3,22220629.06,,,14762570.35,,,,
"767","16013",,,,,,,,4961614.72,,,,,,,2038500,,,,,486000,5991345.58,,,,,,,
"768","16014",,,,,,,,22883411.25,,,114400,,,,39641527.53,,,,,17579387.12,2227068,,2436301.95,,,,,
"769","16015",,193793523,,,,,,6785899.79,,,689650.01,,,,,,,,,,665760.39,,8439101.47,,,,,
"770","16016",,,,3158438.15,,,,,,,,,,,,,,,,,2749496.4,,,,242550,,,
"771","16017",0,,,45257730.5,,,,,,6023450.28,6763634.62,,,,,288091.48,,,,,1725895.84,,,,1962834.5,,,2649402.56
"772","16018",,270000,,520420,,,,,,,342720,,,,,,,,,,460680,,40709000,,,,,
"773","16019",0,508120583.6,,,,,,,,,,,,,,,,,,,278320,,,,,,,
"774","16020",0,,,695181.24,,,,3630000,,,787416,,,,,,,,,,1277100,,5459800,,1732800,,,
"775","16021",,192780000,,15960000,,,,,,,,,,,,97119.96,,,,,,,,,,,,
"776","16022",0,10690800,,533820,,,,,,,109005,,,,,,,,,,256300,,,,280800,,,
"777","16023",,,,,,,,2697856,,161890351.1,816035,,,,,,,,,,9350000,,11042025.08,,7850700,,,
"778","16024",,,,10890000,,,,,,,,,,,,203500,,,,,,,,,,,,
"779","16025",,115338319.2,,2982623.66,,,,,,624163099.29,,,,,,,,,,,,,,,1599221.5,,,11821680
"780","16026",,5678807.4,,,,,,,,,830245.05,,,,430100,,,,,14195468.88,677175,,364510.08,,,,,
"781","16027",,,,646404,,,,,,,362880,,,,,,,,,,9117440,,2352000,,,,,
"782","16028",31029515,,,168000,,,,,,7712295,358574.9,,,,,,,,,,8955009,,541199.7,,4914000,,,
"783","16029",,,,,,,,,,,16665,,,,4003799.04,,,,,42616945.28,15880016.5,,7888251.76,,,,,
"784","16030",,,,,,,,14591457.42,,43581454.56,1996164.06,,,,,,,,,,8214060,,25970086.99,,14850000,,,
"785","16031",,,,19982827.35,,,101669.26,,,,1380572.24,,,,,317155.17,,,,,,,,,960468.84,,,951475.42
"786","16032",,140126166,,6185081.82,,,,,,,,,,,,,,,,,,,,,657447.76,,,
"787","16033",,,59720320,,,,,,,,,,,,135683892.7,,56080.36,,,1698770.22,10552006.13,,4275580.8,156405.39,,,,
"788","16034",,4901814,,12149209.62,,,,,,14149307.76,94953.75,,,,,176339.77,,,,,4043575.37,,4637521.09,,520904.81,,,
"789","16035",,,,,,,,,,,3572694,,,,27987271.7,,154548.21,,,56267932.8,43416075.6,,25994972,1938015,,,,
"790","16036",0,,,764701.08,,,,,,,307200,,,,,,,,,,950400,,975000,,2173500,,,
"791","16037",,,,3296696.4,,,,,,,,,,,,,,,,,19630740,,,,,,,
"792","16038",,,,,,,,1075593.75,,,91080,,,,3049800,,,,,4792256,25374600,,1306100,,,,,
"793","16039",,27914854,,845399.59,,,,,,68763500,,,,,,,,,,,,,,,62045.06,,,
"794","16040",,547680.05,,557280,,,,1512000,,,468750,,,,,,,,,,620400,,,,11920900,,,
"795","16041",,14127180.5,,2113867.84,,,,,504032.35,3249407.1,,,,,,,,,,,,,919363.28,,198906.01,,,
"796","16042",,,,770967.68,,,,,27664000,670084964.05,2346397.36,,,,,,,,,,4705600,,17491931.45,,23149500,,,
"797","16043",,,,,,,,8013979.77,170514752.1,1409270812,2226646.03,,,,,,,,,,1813730,,22983848.44,,816750,,,169882417.6
"798","16044",0,4650000,,4843626.8,,,,,,3537360,,,,,,,,,,,26268970,,,,739200,,,
"799","16045",45360000,12740000,,3143123.94,,,141680,9414003.2,,34792560,1322705.84,,,,,,,,,,10851635.84,,57760000,,3849300,,,7354800.18
"800","16046",0,7000100.6,,,,,,,,,,,,,,,,,,,66180.58,,1029554.56,,,,,
"801","16047",,3030631.3,,496723.66,,,,,,,2192058.91,,,,1523304.54,,,,,,1646562.51,,9227404.46,,1681455.05,,,
"802","16048",,1293534,,976892,,,,,,99674400,,,,,,,,,,,,,,,59600,,,
